      2106.67     -26.0000     -6.00000     -4.00000     -8.00000     -10.0000
      2107.98     -25.0000     -5.00000     -1.00000     -9.00000     -9.00000
      2109.29     -28.0000     -5.00000     -1.00000     -11.0000     -10.0000
      2110.60     -21.0000     -3.00000     -2.00000     -12.0000     -7.00000
      2111.91     -27.0000     -7.00000     -8.00000     -13.0000     -4.00000
      2113.22     -26.0000     -4.00000     -5.00000     -3.00000     -6.00000
      2114.53     -26.0000     -3.00000     -2.00000     -8.00000     -5.00000
      2115.84     -26.0000     -2.00000      0.00000     -12.0000     -3.00000
      2117.15     -25.0000     -3.00000     -5.00000     -2.00000     -1.00000
      2118.46     -23.0000      1.00000      1.00000     -8.00000     -8.00000
      2119.77     -33.0000     -7.00000     -5.00000     -11.0000     -6.00000
      2121.08     -31.0000     -4.00000     -4.00000     -6.00000     -1.00000
      2122.39     -30.0000     -3.00000     -2.00000     -11.0000     -5.00000
      2123.70     -23.0000     -5.00000     -5.00000     -11.0000     -5.00000
      2125.01     -26.0000     -1.00000     -2.00000     -10.0000     -8.00000
      2126.32     -24.0000     -2.00000     -5.00000     -3.00000     -7.00000
      2127.64     -26.0000     -9.00000     -6.00000     -11.0000     -8.00000
      2128.95     -28.0000     -8.00000     -6.00000     -12.0000     -6.00000
      2130.26     -27.0000     -5.00000     -1.00000     -5.00000     -7.00000
      2131.57     -23.0000     -3.00000      1.00000     -8.00000     -9.00000
      2132.88     -28.0000     -2.00000     -4.00000     -9.00000     -5.00000
      2134.19     -24.0000     -3.00000     -1.00000     -11.0000     -7.00000
      2135.50     -28.0000     -3.00000     -1.00000     -12.0000     -5.00000
      2136.81     -22.0000     -6.00000      0.00000     -11.0000     -3.00000
      2138.13     -34.0000     -7.00000     -3.00000     -8.00000     -9.00000
      2139.44     -26.0000     -7.00000      0.00000     -9.00000     -7.00000
      2140.75     -24.0000     -4.00000     -4.00000     -9.00000     -9.00000
      2142.06     -25.0000     -3.00000     -6.00000     -5.00000     -6.00000
      2143.37     -27.0000     -8.00000     -6.00000     -7.00000     -14.0000
      2144.68     -25.0000     -5.00000     -9.00000     -10.0000     -7.00000
      2146.00     -28.0000     -5.00000     -4.00000     -6.00000     -8.00000
      2147.31     -24.0000     -7.00000     -5.00000     -7.00000     -7.00000
      2148.62     -24.0000      1.00000     -6.00000     -10.0000     -9.00000
      2149.93     -26.0000     -6.00000     -8.00000     -8.00000     -7.00000
      2151.24     -25.0000     -4.00000     -5.00000     -11.0000     -8.00000
      2152.56     -26.0000     -3.00000     -6.00000     -9.00000     -9.00000
      2153.87     -33.0000     -4.00000     -5.00000     -7.00000     -9.00000
      2155.18     -24.0000     -5.00000     -3.00000     -10.0000     -7.00000
      2156.49     -21.0000     -7.00000     -4.00000     -9.00000     -9.00000
      2157.81     -26.0000     -7.00000     -5.00000     -12.0000     -6.00000
      2159.12     -25.0000     -5.00000     -7.00000     -9.00000     -8.00000
      2160.43     -28.0000     -4.00000     -2.00000     -13.0000     -8.00000
      2161.75     -26.0000     -2.00000     -9.00000     -6.00000     -12.0000
      2163.06     -28.0000     -3.00000     -2.00000     -10.0000     -5.00000
      2164.37     -26.0000     -4.00000     -4.00000     -8.00000     -9.00000
      2165.68     -28.0000     -8.00000     -3.00000     -12.0000     -9.00000
      2167.00     -27.0000     -2.00000     -4.00000     -12.0000     -8.00000
      2168.31     -25.0000     -6.00000     -8.00000     -7.00000     -6.00000
      2169.62     -28.0000     -5.00000      0.00000     -9.00000     -5.00000
      2170.94     -26.0000      0.00000     -9.00000     -7.00000     -13.0000
      2172.25     -22.0000     -8.00000     -11.0000     -6.00000     -11.0000
      2173.56     -31.0000     -6.00000     -5.00000     -11.0000     -8.00000
      2174.88     -29.0000     -3.00000     -7.00000     -10.0000     -11.0000
      2176.19     -23.0000     -1.00000     -8.00000     -9.00000     -10.0000
      2177.50     -26.0000     -3.00000     -1.00000     -7.00000     -10.0000
      2178.82     -29.0000     -4.00000     -4.00000     -12.0000     -9.00000
      2180.13     -22.0000     -6.00000     -9.00000     -9.00000     -6.00000
      2181.45     -25.0000     -5.00000     -3.00000     -5.00000     -8.00000
      2182.76     -20.0000     -5.00000     -2.00000     -5.00000     -3.00000
      2184.07     -29.0000     -3.00000     -3.00000     -6.00000     -12.0000
      2185.39     -26.0000     -6.00000     -8.00000     -6.00000     -10.0000
      2186.70     -27.0000     -10.0000     -5.00000     -9.00000     -9.00000
      2188.02     -21.0000     -2.00000     -5.00000     -11.0000     -8.00000
      2189.33     -25.0000     -4.00000     -4.00000     -8.00000     -9.00000
      2190.64     -24.0000     -6.00000     -3.00000     -10.0000     -10.0000
      2191.96     -26.0000     -4.00000     -6.00000     -6.00000     -3.00000
      2193.27     -22.0000     -5.00000     -3.00000     -7.00000     -9.00000
      2194.59     -28.0000     -5.00000     -7.00000     -10.0000     -3.00000
      2195.90     -31.0000     -6.00000     -4.00000     -8.00000     -12.0000
      2197.22     -26.0000     -6.00000     -4.00000     -10.0000     -8.00000
      2198.53     -21.0000     -5.00000     -3.00000     -10.0000     -9.00000
      2199.85     -28.0000     -9.00000     -11.0000     -9.00000     -8.00000
      2201.16     -31.0000     -2.00000     -2.00000     -9.00000     -9.00000
      2202.48     -23.0000     -4.00000     -5.00000     -9.00000     -12.0000
      2203.79     -26.0000     -4.00000     -9.00000     -12.0000     -4.00000
      2205.11     -29.0000     -8.00000     -8.00000     -12.0000     -11.0000
      2206.42     -25.0000     -9.00000     -9.00000     -7.00000     -6.00000
      2207.74     -28.0000     -4.00000     -6.00000     -12.0000     -6.00000
      2209.05     -26.0000     -3.00000     -3.00000     -11.0000     -8.00000
      2210.37     -26.0000     -2.00000     -4.00000     -7.00000     -8.00000
      2211.68     -27.0000     -4.00000     -6.00000     -13.0000     -9.00000
      2213.00     -26.0000     -4.00000     -8.00000     -9.00000     -5.00000
      2214.31     -22.0000     -4.00000     -5.00000     -13.0000     -7.00000
      2215.63     -24.0000     -6.00000     -6.00000     -7.00000     -12.0000
      2216.94     -25.0000     -4.00000     -3.00000     -9.00000     -5.00000
      2218.26     -29.0000     -6.00000     -2.00000     -11.0000     -5.00000
      2219.58     -18.0000      1.00000     -5.00000     -8.00000     -10.0000
      2220.89     -16.0000     -2.00000     -6.00000     -9.00000     -9.00000
      2222.21     -23.0000     -3.00000     -5.00000     -8.00000     -8.00000
      2223.52     -25.0000     -6.00000     -5.00000     -7.00000     -9.00000
      2224.84     -18.0000     -6.00000     -4.00000     -7.00000     -8.00000
      2226.16     -21.0000     -6.00000     -4.00000     -7.00000     -7.00000
      2227.47     -19.0000     -2.00000     -6.00000     -10.0000     -5.00000
      2228.79     -27.0000     -2.00000     -7.00000     -8.00000     -13.0000
      2230.10     -30.0000     -3.00000     -6.00000     -8.00000     -7.00000
      2231.42     -23.0000     -5.00000     -6.00000     -7.00000     -6.00000
      2232.74     -20.0000     -4.00000     -9.00000     -11.0000     -4.00000
      2234.05     -25.0000     -3.00000     -2.00000     -10.0000     -4.00000
      2235.37     -24.0000     -4.00000     -3.00000     -8.00000     -8.00000
      2236.69     -26.0000     -5.00000     -6.00000     -9.00000     -5.00000
      2238.00     -24.0000     -4.00000     -2.00000     -10.0000     -5.00000
      2239.32     -26.0000     -5.00000     -4.00000     -9.00000     -10.0000
      2240.64     -26.0000     -5.00000     -5.00000     -8.00000     -6.00000
      2241.96     -22.0000     -4.00000      1.00000     -9.00000     -9.00000
      2243.27     -25.0000     -7.00000     -4.00000     -7.00000     -11.0000
      2244.59     -25.0000     -2.00000     -8.00000     -7.00000     -7.00000
      2245.91     -29.0000     -3.00000     -5.00000     -8.00000     -6.00000
      2247.22     -24.0000     -5.00000     -8.00000     -7.00000     -8.00000
      2248.54     -33.0000     -5.00000     -3.00000     -12.0000     -8.00000
      2249.86     -22.0000     -4.00000     -6.00000     -3.00000     -5.00000
      2251.18     -26.0000     -4.00000     -2.00000     -9.00000     -10.0000
      2252.49     -28.0000     -8.00000     -7.00000     -6.00000     -9.00000
      2253.81     -29.0000     -3.00000     -5.00000     -8.00000     -8.00000
      2255.13     -25.0000     -1.00000     -9.00000     -10.0000     -13.0000
      2256.45     -30.0000     -5.00000     -3.00000     -7.00000     -11.0000
      2257.76     -27.0000     -6.00000      2.00000     -7.00000     -8.00000
      2259.08     -24.0000      0.00000     -6.00000     -10.0000     -8.00000
      2260.40     -26.0000     -1.00000      0.00000     -8.00000     -6.00000
      2261.72     -29.0000     -4.00000     -4.00000     -7.00000     -11.0000
      2263.04     -28.0000      0.00000      2.00000     -12.0000     -11.0000
      2264.35     -28.0000     -5.00000     -4.00000     -7.00000     -8.00000
      2265.67     -28.0000     -7.00000     -4.00000     -8.00000     -8.00000
      2266.99     -26.0000     -2.00000     -1.00000     -9.00000     -5.00000
      2268.31     -29.0000     -5.00000     -5.00000     -6.00000     -13.0000
      2269.63     -27.0000     -6.00000     -5.00000     -9.00000     -3.00000
      2270.95     -31.0000     -2.00000     -9.00000     -9.00000     -11.0000
      2272.27     -27.0000     -6.00000     -5.00000     -11.0000     -10.0000
